percent_cycle,knee_mean,knee_sd,hip_mean,hip_sd,ankle_mean,ankle_sd
0.0,112.53687537488678,1.002125208935111,50.28110300981296,1.5986147540701647,145.1719997278663,4.689031250355407
1.0101010101010102,112.48797378097889,0.991807278789186,50.17130116544658,1.637945311213476,145.27199396508598,4.6641374946953515
2.0202020202020203,112.43907218707098,0.9865155944615244,50.06149932108018,1.6827102542736836,145.37198820230566,4.643122117071375
3.0303030303030303,112.42727920241326,0.9802971672198802,49.86356259975351,1.717610065194732,145.551104281142,4.591070224044635
4.040404040404041,112.50070103759222,0.9777470652694495,49.46541799114857,1.762882841130834,145.89793311657286,4.492827185950484
5.050505050505051,112.57412287277116,0.9808983564640712,49.06727338254362,1.8118320911222643,146.24476195200373,4.397730921215297
6.0606060606060606,112.74004210019159,0.9781008337622633,48.4975475839325,1.8428610247219248,146.66731972545526,4.246185629082022
7.070707070707071,112.966543090398,0.9880912941307355,47.816539958180826,1.9018336374752791,147.12650411466765,4.073783236350367
8.080808080808081,113.19757257548595,0.9968294785526319,47.12812957605026,1.9489366342004995,147.58715899825842,3.9010689765709254
9.090909090909092,113.57171127401077,1.0050319124576745,46.22411336369446,1.9875872493893214,148.0221262618933,3.686191494789286
10.101010101010102,113.96623898711614,1.0252353477216873,45.29137759951823,2.0439432149513377,148.44930212361743,3.4653430322063397
11.111111111111112,114.3944999244595,1.0286491202355337,44.31435106026381,2.0647858741689227,148.84886987384752,3.2574583669453863
12.121212121212121,114.95018964979901,1.0493332387143517,43.18478567100533,2.1130833581274953,149.14739959781787,3.0283146691420777
13.131313131313131,115.50587937513853,1.071989559293703,42.05522028174683,2.161814368228164,149.4459293217882,2.803424064876338
14.141414141414142,116.12994441547691,1.0719646279244044,40.854449219313004,2.172823672350209,149.65536655852173,2.612774222966213
15.151515151515152,116.81710274335944,1.0894920115661517,39.597847777235536,2.2017243991909132,149.79806689018648,2.416939463353616
16.161616161616163,117.50973389636164,1.101083785325288,38.33594582234211,2.2203571268796325,149.92786889651813,2.238125933849791
17.171717171717173,118.26576286705749,1.1021466320756446,37.023874290600055,2.2266902018099044,149.9617766167222,2.0871838308477173
18.181818181818183,119.04062380994432,1.1120264118519974,35.69899289149717,2.2392961575564705,149.97364688525568,1.9405181533992846
19.191919191919194,119.82724152195172,1.1127870214031779,34.36967852037677,2.2418793635456202,149.9543614378143,1.8162918782055248
20.202020202020204,120.63857143470271,1.111385234659931,33.05042483510389,2.2303490119398597,149.88700963252955,1.708610173580113
21.212121212121215,121.45310923750063,1.1112214717824442,31.735483687525637,2.2171279211750554,149.81210782642654,1.6073857306534813
22.222222222222225,122.27119850906756,1.107916291699152,30.440319281171355,2.207981380329044,149.71243167833285,1.5212690297092304
23.232323232323235,123.08201236436823,1.0968120656109455,29.19663894198261,2.166387001485033,149.60353960751553,1.4462875670512807
24.242424242424242,123.89162436327241,1.0879061367794929,27.96001842122786,2.1378988165678945,149.48980946141933,1.375328397917737
25.252525252525253,124.68257372624528,1.0775963352858455,26.79977346602671,2.1037915170570045,149.37517703188317,1.3130244757009366
26.262626262626263,125.45568267688996,1.0549740141257828,25.697675889532256,2.0338528437850814,149.26837930209217,1.2570060973726758
27.272727272727273,126.21693105514878,1.0413187851479206,24.63242107176979,1.9971088300451618,149.16322797728137,1.2027126459111306
28.282828282828284,126.94281179101091,1.0189372766719023,23.668141930475354,1.9256580566854717,149.07805760060774,1.1548011802275375
29.292929292929294,127.64906584131236,0.9898421513382025,22.756053550638768,1.8419128978131456,149.00423142231998,1.1100371673364196
30.303030303030305,128.32961759100093,0.972015486429933,21.912314791286867,1.7858618281614318,148.9455215225385,1.0655473217359213
31.313131313131315,128.96558239802695,0.9362746996512802,21.176707621851858,1.68402656196076,148.91714649468474,1.028476819574639
32.323232323232325,129.58225296228898,0.9074268273028442,20.48745876636722,1.6134104672709186,148.90120099416308,0.9908667624246424
33.333333333333336,130.1593434473348,0.8876449210147017,19.890314372384722,1.5491421297421724,148.91294417127347,0.9542561631405595
34.343434343434346,130.6863531269271,0.844598354049708,19.397289912886894,1.4355369590517792,148.9620992489839,0.9275650557849118
