percent_cycle,knee_mean,knee_sd,hip_mean,hip_sd,ankle_mean,ankle_sd
0.0,118.31498205634755,0.9046123730000921,47.594105933677106,1.2975139035352619,139.8468974849756,2.3644784028569634
1.0101010101010102,118.34191512210555,0.8947869989351968,47.31745738303238,1.2990332830104125,140.3550385664446,2.293246876273682
2.0202020202020203,118.36884818786348,0.8877537741590588,47.04080883238765,1.3053584546014267,140.8631796479136,2.2273673977250015
3.0303030303030303,118.44847248706516,0.8806411423494598,46.6472875500842,1.3037363491319656,141.4771824718059,2.139886353374067
4.040404040404041,118.58216441521763,0.8741162300659467,46.13516702095841,1.3001840289044118,142.19776827539886,2.0332253332238563
5.050505050505051,118.71886400105967,0.870587421488614,45.61701314780416,1.2984170967717807,142.92162834255194,1.9325584082046126
6.0606060606060606,118.96628158313233,0.8666686121947873,44.89098336267799,1.2865221611522082,143.74244789270523,1.80535029268436
7.070707070707071,119.21816354021573,0.8663581720779724,44.15718337959925,1.281389147875886,144.56616314913828,1.6859738002475317
8.080808080808081,119.52673069523406,0.8672102142107737,43.333395030926745,1.2649350676410056,145.3799921287577,1.5701932564306942
9.090909090909092,119.89556011799029,0.8707462254146887,42.41508060885838,1.2498489152704935,146.18010517637927,1.4523846119713195
10.101010101010102,120.27000263965017,0.8765278950935712,41.48873839586582,1.2342586812287109,146.97345914844703,1.3490815296346474
11.111111111111112,120.73553243675387,0.8811867480546195,40.43472506315161,1.2101947008912435,147.6492536805458,1.252136121833647
12.121212121212121,121.20843848573213,0.8882495390376787,39.370635184727604,1.1920326618444628,148.31473407446558,1.1637886836300382
13.131313131313131,121.71988127961049,0.8936126614827573,38.25992471702127,1.1680880994581713,148.88419462050345,1.092435708949675
14.141414141414142,122.27276780600764,0.8984179107047574,37.10142093891665,1.149543884299704,149.34838649306747,1.0229910740444852
15.151515151515152,122.83003892784286,0.9034679573399982,35.9393241394872,1.1313579203481263,149.79503541409372,0.9662802728248611
16.161616161616163,123.4303364498718,0.9030130625378645,34.73839488871595,1.108809440244476,150.06783193648744,0.9138745789694163
17.171717171717173,124.0360880797139,0.902733465368766,33.53192403879439,1.08810101858918,150.31829575690554,0.8667349755575033
18.181818181818183,124.65538748782343,0.8992128952768266,32.32362430707625,1.061562251992807,150.48163520242454,0.8248226856634598
19.191919191919194,125.28886439357163,0.8925142573745968,31.117887922176543,1.0263156476277149,150.54979824562412,0.7832476456014238
20.202020202020204,125.92366127950677,0.88566393700077,29.918883152640177,0.9939075598699445,150.60354001750338,0.7460479081847682
21.212121212121215,126.56685808438453,0.8740723841094424,28.76817821840911,0.9573723410007685,150.5616082786483,0.7088769231969738
22.222222222222225,127.21144155512657,0.861392082484038,27.626972561445534,0.9176475713320664,150.50279279514726,0.6732552922962111
23.232323232323235,127.85491961481515,0.8467975087167596,26.535072118370252,0.8862987651543888,150.4113441730114,0.6395744583743653
24.242424242424242,128.49608680874024,0.8277910629413611,25.509123281326264,0.8430481512814858,150.28653289014926,0.6056052429449218
25.252525252525253,129.13524954793385,0.8088989536183817,24.50603411171571,0.8064807825894323,150.15930437457612,0.5734372225462921
26.262626262626263,129.7627305618661,0.786479391785459,23.62595415104294,0.766873104522798,150.0239611616998,0.5427054384131544
27.272727272727273,130.38666885013134,0.7623101125585141,22.779893069518597,0.7188000328658972,149.88807857434225,0.513671410185073
28.282828282828284,130.99618669482038,0.7385395190146039,22.02627037865792,0.6850755550609117,149.76439100030703,0.4857946676186899
29.292929292929294,131.58496540161642,0.7114888849677224,21.389523999765434,0.6307765034501861,149.66065071817533,0.46234824389082835
30.303030303030305,132.16562036147715,0.6853930322747407,20.7889553569296,0.5896961090616843,149.5661024270799,0.44061176667075025
31.313131313131315,132.71204202833852,0.6585231369171043,20.32700467052504,0.5618602355713834,149.50999966444826,0.42205445570165623
32.323232323232325,133.2453683664997,0.6303882101318768,19.91151390323397,0.527338090690269,149.46846622985586,0.4099608500496129
33.333333333333336,133.74677399371143,0.6051125672998328,19.583131254608627,0.5203124456931852,149.46076684915315,0.3954821210819696
