Frame,Marker,Marker_Name,X,Y,Z,Valid
1,1,pHipOrigin,0.0,0.0,1250.0213623046875,1.0
1,2,pRightASI,57.95595932006836,-157.72824096679688,1309.111083984375,1.0
1,3,pLeftASI,127.24967956542969,97.9715805053711,1327.1180419921875,1.0
1,4,pRightCSI,45.28434371948242,-136.9201202392578,1388.2752685546875,1.0
1,5,pLeftCSI,103.10691833496094,76.2297592163086,1403.2811279296875,1.0
1,6,pRightIschialTub,-83.16580200195312,-32.34596252441406,1213.406982421875,1.0
1,7,pLeftIschialTub,-54.28786087036133,74.2289810180664,1220.8765869140625,1.0
1,8,pSacrum,-53.35416030883789,11.404452323913574,1293.2381591796875,1.0
1,9,pL5SpinalProcess,13.672003746032715,-11.137681007385254,1375.67041015625,1.0
1,10,pL3SpinalProcess,100.50590515136719,-40.41577911376953,1461.4371337890625,1.0
1,11,pT12SpinalProcess,184.1385498046875,-67.89317321777344,1535.332763671875,1.0
1,12,pIJ,444.37347412109375,-152.85968017578125,1487.1138916015625,1.0
1,13,pT4SpinalProcess,363.74200439453125,-125.91582489013672,1627.83544921875,1.0
1,14,pT8SpinalProcess,276.2411804199219,-97.57142639160156,1594.9559326171875,1.0
1,15,pPX,326.7275390625,-114.77813720703125,1436.9609375,1.0
1,16,pC7SpinalProcess,411.5606689453125,-142.05545043945312,1645.7091064453125,1.0
1,17,pTopOfHead,673.5963134765625,-220.35269165039062,1738.945556640625,1.0
1,18,pRightAuricularis,566.8212890625,-269.9053649902344,1670.58544921875,1.0
1,19,pLeftAuricularis,607.4371337890625,-119.51332092285156,1675.7208251953125,1.0
1,20,pBackOfHead,551.8821411132812,-186.87295532226562,1722.5390625,1.0
1,21,pRightAcromion,338.33209228515625,-339.79931640625,1579.4166259765625,1.0
1,22,pLeftAcromion,470.0501708984375,60.49028015136719,1608.0277099609375,1.0
1,23,pRightArmLatEpicondyle,389.2185974121094,-333.8636779785156,1258.8914794921875,1.0
1,24,pRightArmMedEpicondyle,366.343017578125,-266.4373474121094,1252.22216796875,1.0
1,25,pLeftArmLatEpicondyle,520.0029907226562,-11.937994003295898,1291.4375,1.0
1,26,pLeftArmMedEpicondyle,460.5798034667969,-51.420074462890625,1286.76904296875,1.0
1,27,pRightUlnarStyloid,546.079833984375,-330.9958801269531,1045.7415771484375,1.0
1,28,pRightRadialStyloid,582.8275146484375,-350.1366882324219,1081.8890380859375,1.0
1,29,pRightOlecranon,360.27398681640625,-293.1811218261719,1237.7498779296875,1.0
1,30,pLeftUlnarStyloid,640.716796875,-126.24928283691406,1084.823486328125,1.0
1,31,pLeftRadialStyloid,683.5335083007812,-124.18180847167969,1119.3035888671875,1.0
1,32,pLeftOlecranon,471.1839294433594,-31.21218490600586,1272.0299072265625,1.0
1,33,pRightTopOfHand,701.8073120117188,-445.50726318359375,959.37451171875,1.0
1,34,pRightPinky,624.1102905273438,-388.3515930175781,966.1771850585938,1.0
1,35,pRightBallHand,587.6961059570312,-345.5348815917969,1024.5999755859375,1.0
1,36,pLeftTopOfHand,830.3908081054688,-140.32144165039062,991.4537353515625,1.0
1,37,pLeftPinky,734.4867553710938,-144.92324829101562,1003.3250122070312,1.0
1,38,pLeftBallHand,683.066650390625,-144.25631713867188,1066.01611328125,1.0
1,39,pRightGreaterTrochanter,-48.685672760009766,-162.5968017578125,1221.5435791015625,1.0
1,40,pRightKneeLatEpicondyle,98.10496520996094,-255.9665985107422,831.8580932617188,1.0
1,41,pRightKneeMedEpicondyle,139.1876678466797,-184.73878479003906,823.2546997070312,1.0
1,42,pRightPatella,156.52777099609375,-236.3589324951172,848.9981079101562,1.0
1,43,pLeftGreaterTrochanter,57.08895492553711,162.4634246826172,1254.423095703125,1.0
1,44,pLeftKneeLatEpicondyle,414.16168212890625,153.9267578125,1020.931884765625,1.0
1,45,pLeftKneeMedEpicondyle,409.6265869140625,72.82843017578125,1005.2590942382812,1.0
1,46,pLeftPatella,433.70263671875,101.77306365966797,1052.3441162109375,1.0
1,47,pRightTibialTub,165.9314422607422,-249.2973175048828,790.5086059570312,1.0
1,48,pRightLatMalleolus,52.287078857421875,-250.76455688476562,387.41790771484375,1.0
1,49,pRightMedMalleolus,87.43413543701172,-194.74269104003906,382.7494201660156,1.0
1,50,pLeftTibialTub,439.77166748046875,115.97860717773438,961.1085205078125,1.0
1,51,pLeftLatMalleolus,164.3975067138672,173.00086975097656,650.720703125,1.0
1,52,pLeftMedMalleolus,166.46498107910156,107.10848236083984,643.8513793945312,1.0
1,53,pRightHeelFoot,20.40796661376953,-181.80430603027344,308.32037353515625,1.0
1,54,pRightFirstMetatarsal,193.14205932617188,-206.94744873046875,276.1077880859375,1.0
1,55,pRightFifthMetatarsal,159.0620880126953,-281.57659912109375,258.1674499511719,1.0
1,56,pRightPivotFoot,198.14401245117188,-251.69825744628906,261.7021789550781,1.0
1,57,pRightHeelCenter,57.55580139160156,-196.41000366210938,298.71661376953125,1.0
1,58,pRightToe,273.5734558105469,-281.4432067871094,242.1612091064453,1.0
1,59,pLeftHeelFoot,68.02655792236328,150.3920440673828,626.7780151367188,1.0
1,60,pLeftFirstMetatarsal,161.9298858642578,81.89863586425781,492.5923156738281,1.0
1,61,pLeftFifthMetatarsal,172.6674041748047,164.73097229003906,483.3887023925781,1.0
1,62,pLeftPivotFoot,180.8039093017578,118.31285095214844,468.98309326171875,1.0
1,63,pLeftHeelCenter,91.70246887207031,143.7227783203125,593.8984985351562,1.0
1,64,pLeftToe,228.82266235351562,104.7075424194336,402.156982421875,1.0
2,1,pHipOrigin,0.0,0.0,1250.0213623046875,1.0
2,2,pRightASI,58.622886657714844,-157.6615447998047,1308.7109375,1.0
2,3,pLeftASI,126.4493637084961,98.37173461914062,1327.91845703125,1.0
2,4,pRightCSI,45.6178092956543,-137.2535858154297,1387.8751220703125,1.0
2,5,pLeftCSI,102.1732177734375,76.1630630493164,1403.88134765625,1.0
2,6,pRightIschialTub,-82.89903259277344,-32.61273193359375,1213.0068359375,1.0
2,7,pLeftIschialTub,-54.62132263183594,74.02890014648438,1221.010009765625,1.0
2,8,pSacrum,-53.55424118041992,10.937602996826172,1293.1048583984375,1.0
2,9,pL5SpinalProcess,13.338540077209473,-11.471144676208496,1375.67041015625,1.0
2,10,pL3SpinalProcess,100.03905487060547,-40.34908676147461,1461.63720703125,1.0
2,11,pT12SpinalProcess,183.53831481933594,-67.42632293701172,1535.8662109375,1.0
2,12,pIJ,444.3067932128906,-151.39244079589844,1488.78125,1.0
2,13,pT4SpinalProcess,363.0750732421875,-124.38188934326172,1629.1026611328125,1.0
2,14,pT8SpinalProcess,275.5742492675781,-96.50434112548828,1595.822998046875,1.0
2,15,pPX,326.6608581542969,-114.04451751708984,1438.0947265625,1.0
2,16,pC7SpinalProcess,410.89373779296875,-140.2547607421875,1647.2430419921875,1.0
2,17,pTopOfHead,672.7959594726562,-218.48529052734375,1741.0797119140625,1.0
2,18,pRightAuricularis,566.02099609375,-267.9045715332031,1672.6529541015625,1.0
2,19,pLeftAuricularis,606.9702758789062,-117.64592742919922,1677.6549072265625,1.0
2,20,pBackOfHead,551.1484985351562,-184.80548095703125,1724.5399169921875,1.0
2,21,pRightAcromion,338.8656311035156,-338.53216552734375,1580.8837890625,1.0
2,22,pLeftAcromion,468.5162353515625,62.49106216430664,1609.4283447265625,1.0
2,23,pRightArmLatEpicondyle,388.75177001953125,-334.0637512207031,1260.2919921875,1.0
2,24,pRightArmMedEpicondyle,366.2096252441406,-266.57073974609375,1253.4893798828125,1.0
2,25,pLeftArmLatEpicondyle,518.2689819335938,-11.604530334472656,1292.7713623046875,1.0
2,26,pLeftArmMedEpicondyle,458.97918701171875,-51.3533821105957,1288.5030517578125,1.0
2,27,pRightUlnarStyloid,545.279541015625,-331.3960266113281,1046.67529296875,1.0
2,28,pRightRadialStyloid,582.1605834960938,-350.5368347167969,1082.82275390625,1.0
2,29,pRightOlecranon,359.9405212402344,-293.3811950683594,1239.083740234375,1.0
2,30,pLeftUlnarStyloid,639.1161499023438,-126.31597900390625,1086.4908447265625,1.0
2,31,pLeftRadialStyloid,681.9995727539062,-124.04842376708984,1120.970947265625,1.0
2,32,pLeftOlecranon,469.5166320800781,-31.078800201416016,1273.5638427734375,1.0
2,33,pRightTopOfHand,701.140380859375,-445.8407287597656,960.3082275390625,1.0
2,34,pRightPinky,623.376708984375,-388.68505859375,967.044189453125,1.0
2,35,pRightBallHand,586.895751953125,-345.86834716796875,1025.53369140625,1.0
2,36,pLeftTopOfHand,828.923583984375,-140.05467224121094,993.25439453125,1.0
2,37,pLeftPinky,733.0194702148438,-144.78985595703125,1005.0590209960938,1.0
2,38,pLeftBallHand,681.53271484375,-144.1896209716797,1067.7501220703125,1.0
2,39,pRightGreaterTrochanter,-49.219215393066406,-161.99656677246094,1219.94287109375,1.0
2,40,pRightKneeLatEpicondyle,84.09949493408203,-245.56253051757812,823.2546997070312,1.0
2,41,pRightKneeMedEpicondyle,125.18220520019531,-174.26803588867188,815.1848754882812,1.0
2,42,pRightPatella,143.12254333496094,-226.62179565429688,838.927490234375,1.0
2,43,pLeftGreaterTrochanter,57.48910903930664,162.1966552734375,1256.6239013671875,1.0
2,44,pLeftKneeLatEpicondyle,424.6324462890625,149.99188232421875,1039.472412109375,1.0
2,45,pLeftKneeMedEpicondyle,419.8972473144531,69.02694702148438,1023.3995361328125,1.0
2,46,pLeftPatella,442.1059265136719,97.50473022460938,1071.6182861328125,1.0
2,47,pRightTibialTub,151.9259796142578,-238.95994567871094,781.2383422851562,1.0
2,48,pRightLatMalleolus,37.01445007324219,-236.0921630859375,378.4810791015625,1.0
2,49,pRightMedMalleolus,72.36157989501953,-180.2036895751953,374.2127685546875,1.0
2,50,pLeftTibialTub,451.10943603515625,111.71027374267578,979.9825439453125,1.0
2,51,pLeftLatMalleolus,183.00477600097656,171.40023803710938,663.79248046875,1.0
2,52,pLeftMedMalleolus,184.338623046875,105.37447357177734,657.1898803710938,1.0
2,53,pRightHeelFoot,3.334635019302368,-164.93106079101562,302.0512390136719,1.0
2,54,pRightFirstMetatarsal,175.2017364501953,-189.27389526367188,264.7033386230469,1.0
2,55,pRightFifthMetatarsal,140.5882110595703,-263.3694763183594,245.49583435058594,1.0
2,56,pRightPivotFoot,179.73683166503906,-233.62454223632812,248.8971710205078,1.0
2,57,pRightHeelCenter,40.2156982421875,-179.336669921875,291.0469665527344,1.0
2,58,pRightToe,254.5660400390625,-262.7692565917969,226.55511474609375,1.0
2,59,pLeftHeelFoot,87.1673583984375,148.59133911132812,636.3817749023438,1.0
